months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
1,1,0.176470588,1,1,1,1,0,1,0,0.608457711,0,1,1,0,1,0,0,0,0,0,0,0
0.5,1,0.294117647,0,0,1,0,1,0,1,0.827363184,0.5,1,0,0,0,1,0,0,0,1,0,0
0,1,0.282352941,0,0,1,0,1,0,1,0.711940299,0.25,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0.317647059,0,0,0,0,1,0,1,0.726368159,0.5,1,0,0,0,1,0,0,0,1,0,0
0.25,1,0.247058824,0,1,0,1,1,0,1,0.668656716,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.141176471,0,0,0,0,1,0,1,0.531343284,0.25,1,0,0,0,1,0,0,0,0,0,1
0,1,0.270588235,0,0,0,0,1,0,1,0.556716418,0.25,1,0,0,0,1,0,0,0,0,0,1
0.5,1,0.235294118,0,1,0,0,0,0,1,0.823383085,0,1,0,0,0,1,0,0,1,0,0,0
0.25,1,0.294117647,1,0,0,0,1,0.5,1,0.704477612,0,1,0,0,0,1,0,0,0,1,0,0
0.5,1,0.035294118,0,1,0,0,1,0,1,0.778606965,0.5,1,0,0,0,1,0,0,0,0,0,0
0,0,0.152941176,0,0,0,0,1,0,0,0.523383085,0.25,1,1,0,0,1,0,0,0,0,0,1
0.5,1,0.341176471,0,1,1,1,1,0.5,1,0.932338308,0.25,1,0,0,0,0,0,0,1,0,0,0
0,0,0.141176471,0,0,0,0,1,0,0,0.505970149,0.5,1,0,0,0,1,0,0,0,0,0,0
0,1,0.164705882,0,0,1,0,1,0,1,0.6,0.25,1,0,0,0,1,0,0,0,0,0,1
0.75,1,0.023529412,0,0,0,0,1,0,1,0.775621891,0.25,1,0,0,0,1,0,0,1,0,0,0
0,0,0.317647059,0,0,1,0,0,0,0,0.558706468,0,1,0,0,0,1,0,0,0,0,0,1
0,1,0.141176471,0,0,0,0,1,0,1,0.659701493,0,1,0,0,0,1,0,0,0,0,0,1
0.25,1,0.176470588,0,0,0,0,1,0,1,0.672139303,0,1,1,0,0,1,0,0,0,0,1,0
0.75,1,0.094117647,0,1,0,0,1,0.5,1,0.828358209,0.25,1,1,0,0,1,0,0,1,0,0,0
0,0,0.247058824,0,0,0,0,1,0,1,0.510945274,0.5,1,0,0,0,1,0,0,0,0,0,1
0.5,0,0.082352941,0,0,1,0,0,0,1,0.219402985,0.25,1,0,0,0,0,0,0,0,0,0,0
1,1,0.058823529,0,0,1,0,1,0,1,0.800497512,0,1,0,0,0,1,0,0,1,0,0,0
1,1,0.282352941,0,1,0,0,1,0,1,0.815422886,0,1,0,0,0,0,0,0,0,0,0,0
0.25,1,0.141176471,0,0,0,0,1,0,1,0.749253731,0.25,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.082352941,0,1,1,0,1,0,1,0.769154229,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.129411765,0,0,0,0,1,0,0,0.060696517,0,1,0,0,1,0,0,0,0,0,0,0
0.25,1,0.188235294,0,0,0,1,1,0,0,0.8,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.164705882,0,0,1,0,0,0,1,0.613432836,0.25,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.117647059,0,0,1,1,1,0,1,0.846268657,0.25,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.305882353,0,1,1,0,1,0,1,0.84278607,0.5,1,1,0,0,1,0,0,0,0,0,0
0.5,1,0.152941176,1,0,1,1,1,0.5,1,0.908457711,0.25,1,1,0,0,1,0,0,1,0,0,0
0,0,0.282352941,1,0,1,0,1,0,0,0.479104478,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0.164705882,0,0,0,1,1,0,1,0.813930348,0.25,1,1,0,0,1,0,0,0,0,0,0
1,1,0.129411765,0,0,1,1,1,0.5,1,0.872636816,0.25,1,1,0,0,1,0,0,0,0,0,0
0.5,1,0.023529412,0,0,0,0,1,0,1,0.553731343,0,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0.023529412,0,0,0,0,1,0,1,0.779104478,0.25,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.352941176,0,1,0,0,1,0,1,0.825870647,0.5,1,0,0,0,1,0,0,0,0,0,0
0,0,0.294117647,0,0,0,0,1,0,1,0.257711443,0.25,1,0,0,1,0,0,0,0,0,0,0
0,1,0.070588235,0,0,0,0,1,0,1,0.572139303,0.5,1,0,0,0,1,0,0,0,0,0,0
0,1,0.247058824,1,0,0,0,1,0,1,0.617412935,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.023529412,0,0,0,0,1,0,1,0.622885572,0.25,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.176470588,0,0,1,0,1,0,1,0.72238806,0.25,1,1,0,0,1,0,0,1,0,0,0
0,0,0.105882353,0,0,0,0,1,0,1,0.068159204,0.5,1,0,0,0,0,0,0,0,0,0,0
0.25,0,0.329411765,0,1,1,0,1,0,1,0.705472637,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0.035294118,0,0,0,0,1,0,1,0.613432836,0.25,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0.094117647,0,1,0,0,0,0,1,0.810447761,0,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0.211764706,1,0,1,0,1,0,1,0.651741294,0,1,0,0,0,1,0,0,1,0,0,0
0.5,0,0.247058824,1,0,0,0,1,0,1,0.556218905,0,1,1,0,0,1,0,0,1,0,0,0
1,1,0.070588235,1,1,1,1,1,1,0,0.738308458,0,1,1,0,1,0,0,0,0,0,0,0
0,1,0.164705882,0,0,1,0,1,0,1,0.808955224,0.5,1,0,0,0,1,0,0,0,0,1,0
0,1,0.305882353,0,0,1,0,1,0,1,0.626865672,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.023529412,0,0,0,0,1,0,0,0.321393035,0,1,1,0,0,0,0,0,0,0,0,0
0.25,1,0.294117647,0,0,0,0,1,0,1,0.666666667,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.082352941,0,0,0,0,1,0,1,0.664676617,0,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.117647059,0,1,0,0,1,0,1,0.609452736,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.341176471,0,0,0,0,1,0,1,0.563681592,0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.352941176,1,1,0,0,1,0,1,0.841293532,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.152941176,0,0,0,0,1,0,1,0.652736318,0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.129411765,0,0,1,0,1,0,0,0.697014925,0.5,1,1,0,0,1,0,0,0,0,0,0
0.75,1,0.341176471,0,0,1,0,0,0,1,0.819900498,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0.035294118,0,1,1,0,1,1,1,0.619900498,0.5,1,0,0,0,0,0,0,0,0,0,0
0.25,1,0.258823529,1,0,0,0,1,0,1,0.602985075,0,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0.058823529,1,0,0,0,1,0,0,0.207462687,0,1,0,0,1,0,0,0,0,0,0,0
1,1,0.352941176,0,1,1,0,1,0.5,1,0.875621891,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.341176471,0,0,0,0,1,0,1,0.753731343,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.070588235,0,1,0,0,1,0,0,0.712437811,0.25,1,0,0,0,1,0,0,0,0,1,0
0,1,0.176470588,0,1,1,0,1,0,1,0.868159204,0.5,1,0,0,0,1,0,0,0,0,0,0
0,1,0.082352941,0,0,0,0,1,0,0,0.552238806,0.25,1,1,0,0,1,0,0,0,0,0,0
0,1,0.082352941,1,0,0,0,1,0,0,0.36119403,0,1,0,0,1,0,0,0,0,0,0,1
0.5,1,0.2,0,0,0,0,1,0,1,0.577114428,0.5,1,0,0,0,1,0,0,0,1,0,0
0,0,0.035294118,0,0,0,0,1,0,1,0.518905473,0.5,1,0,0,0,1,0,0,0,0,0,1
0.75,1,0.058823529,1,1,1,1,1,0,0,0.987064677,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.047058824,0,0,1,0,1,0,1,0.110945274,0,1,0,0,1,0,0,0,0,0,0,1
0.5,1,0.305882353,0,0,0,0,1,0,1,0.671144279,0.25,1,0,0,0,1,0,0,0,1,0,0
0.25,1,0.329411765,0,1,1,0,1,0,1,0.874626866,0,1,0,0,0,1,0,0,0,1,0,0
0.5,1,0.270588235,1,0,0,0,1,0,1,0.72238806,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0.611764706,0,0,0,0,1,0,0,0.276119403,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0.094117647,0,0,1,0,1,0,1,0.758208955,0,1,1,0,0,1,0,0,0,0,0,1
0.75,1,0.129411765,0,0,0,0,1,0,1,0.770646766,0.5,1,0,0,0,1,0,0,0,0,0,0
1,1,0.2,0,1,1,0,1,0.5,1,0.85721393,0,1,1,0,0,1,0,0,0,0,0,0
0.5,0,0.035294118,0,1,0,0,1,0,1,0.209452736,0.5,1,0,0,0,0,0,0,0,0,0,0
0,0,0.235294118,0,0,0,0,1,0,1,0.26318408,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0.317647059,0,0,0,0,1,0,0,0.669651741,0,1,0,0,0,1,0,0,0,0,1,0
0.25,1,0.317647059,0,0,0,0,1,0,1,0.667661692,0.25,1,1,0,0,1,0,0,0,0,1,0
0,0,0.352941176,0,0,0,0,1,0,1,0.610447761,0.5,1,0,0,0,0,0,0,0,0,0,1
0.25,1,0.294117647,1,0,0,0,1,0,1,0.719900498,0,1,0,0,0,1,0,0,0,0,1,0
0,1,0.2,1,1,0,0,1,0,1,0.760696517,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.235294118,0,0,0,0,1,0,1,0.584577114,0,1,0,0,0,1,0,0,0,0,0,0
0.5,0,0.258823529,0,1,0,1,1,0.5,1,0.805472637,0.5,1,1,0,0,1,0,0,0,0,0,0
0.75,0,0.235294118,1,0,0,0,0,0,0,0.669154229,0.5,1,1,0,0,1,0,0,0,0,0,0
0,0,0.317647059,0,1,0,0,1,0,1,0.567661692,0.5,1,1,0,0,1,0,0,0,0,0,0
0.25,1,0.129411765,0,1,1,0,1,0,1,0.855721393,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0.058823529,0,1,0,0,1,0,1,0.61641791,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.023529412,0,0,0,0,1,0,1,0.511442786,0.25,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0.176470588,0,0,0,0,1,0,1,0.655223881,0,1,0,0,0,1,0,0,0,1,0,0
0.5,1,0.176470588,0,1,0,0,1,0,1,0.610447761,0,1,1,0,0,1,0,0,0,1,0,0
0,0,0.305882353,0,0,0,0,1,0,1,0.181094527,0.5,1,0,0,0,0,0,0,0,0,0,0
0.75,1,0.082352941,1,0,0,0,0,0,0,0.617910448,0,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0.341176471,0,0,1,0,1,0,1,0.222885572,0,1,1,0,0,0,0,0,0,1,0,0
0.5,1,0.211764706,0,0,1,1,0,0.5,1,0.888557214,0.25,1,0,0,0,0,0,0,0,0,0,0
0.25,1,0.082352941,0,0,1,0,1,0,1,0.800995025,0.25,1,0,0,0,1,0,0,0,0,0,0
0,0,0.129411765,0,0,0,0,1,0,1,0.505472637,0.5,1,1,0,0,1,0,0,0,0,0,0
0.5,1,0.223529412,0,0,1,0,1,0,1,0.824378109,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0.176470588,0,0,0,0,1,0,0,0.273134328,0.5,1,0,0,1,0,0,0,0,0,0,0
0.25,1,0.235294118,0,0,0,1,1,0,1,0.826368159,0.5,1,1,0,0,1,0,0,0,1,0,0
0,0,0.352941176,0,1,1,1,0,0,1,0.73880597,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.188235294,0,0,0,0,1,0,1,0.55920398,0.5,1,1,0,0,1,0,0,0,0,0,0
0,0,0.235294118,0,0,0,1,0,0,1,0.113432836,0.25,1,0,0,0,0,0,0,0,0,0,0
0,0,0.188235294,0,0,0,0,1,0,1,0.517910448,0.5,1,0,0,0,1,0,0,0,0,0,0
0,1,0.305882353,0,0,1,0,1,0,1,0.807960199,0.5,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.141176471,0,1,0,0,1,0,1,0.705472637,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0.223529412,0,0,0,0,1,0,1,0.065174129,0,1,0,0,1,0,0,0,0,0,0,0
0.25,1,0.317647059,0,0,0,0,1,0,1,0.431343284,0,1,1,0,1,0,0,0,0,0,0,0
0.5,1,0.211764706,0,0,0,0,1,0,1,0.775124378,0.25,1,1,0,0,1,0,0,0,1,0,0
0,0,0.258823529,0,0,0,0,1,0,1,0.510447761,0.25,1,0,0,0,1,0,0,0,0,0,0
0,0,0.317647059,0,0,1,0,0,0,1,0.662686567,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.223529412,0,0,0,0,1,0,1,0.551243781,0.5,1,0,0,0,1,0,0,0,0,0,0
0,1,0.2,0,0,0,0,1,0,1,0.657711443,0.5,1,0,0,0,1,0,0,0,0,0,0
0,0,0.223529412,0,0,0,0,1,0,0,0.276119403,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0.141176471,0,0,0,0,1,0,1,0.608457711,0,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0.058823529,0,0,0,0,1,0,1,0.532835821,0,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.164705882,0,1,0,0,1,0.5,0,0.69800995,0.5,1,1,0,0,0,0,0,0,0,0,0
0,0,0.129411765,0,0,0,1,1,0,1,0.653233831,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0.352941176,0,0,0,0,0,0,1,0.513432836,0,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0.035294118,0,1,0,0,1,0,0,0.663681592,0.5,1,0,0,0,1,0,0,0,1,0,0
0.25,1,0.317647059,0,0,0,1,1,0,1,0.718905473,0,1,0,0,0,1,0,0,0,0,0,0
0.5,0,0.070588235,1,1,0,0,0,0,1,0.373631841,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.017910448,0,1,1,0,0,0,1,0,0,0,0,1
0,0,0.352941176,0,0,1,0,1,0,1,0.660199005,0.5,1,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.025870647,0.5,1,1,0,0,0,1,0,0,0,0,1
1,0,0.223529412,1,1,0,1,1,0.5,1,0.868159204,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0.352941176,1,0,0,0,1,0,1,0.665671642,0.25,1,0,0,0,1,0,0,0,0,0,1
1,1,0.094117647,1,1,0,0,1,0,1,0.864179104,0,1,1,0,0,1,0,0,0,0,0,0
0.25,1,0.2,0,0,1,0,1,0,0,0.721890547,0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.317647059,1,0,0,1,1,0,1,0.856218905,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0.223529412,0,0,0,0,0,0,1,0.51641791,0.25,1,0,0,0,1,0,0,0,0,0,0
1,1,0.223529412,1,1,0,0,1,0.5,1,0.779104478,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0.058823529,0,0,0,0,1,0,1,0.511442786,0.5,1,0,0,0,1,0,0,0,0,0,0
0,0,0.352941176,0,0,0,0,1,0,1,0.706965174,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0.094117647,1,0,1,1,0,0,1,0.776616915,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.070588235,0,0,0,0,0,0,1,0.664676617,0.5,1,0,0,0,1,0,0,0,0,0,1
0,0,0.317647059,0,0,0,0,1,0,1,0.517910448,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0.235294118,0,0,0,0,1,0.5,1,0.268656716,0.25,1,0,0,1,0,0,0,0,0,0,0
0.25,0,0.258823529,0,0,0,0,1,0,0,0.527860697,0.25,1,1,0,0,1,0,0,0,0,1,0
0.25,0,0.211764706,0,0,0,0,1,0,1,0.505970149,0.25,1,0,0,0,1,0,0,0,0,1,0
0,0,0.258823529,0,1,0,0,1,0,1,0.674129353,0,1,0,0,0,1,0,0,0,0,0,1
0.75,0,0.176470588,0,1,1,1,0,0.5,1,0.414427861,0.5,1,0,0,1,0,0,0,0,0,0,0
0,1,0.070588235,0,1,0,0,1,0,1,0.6039801,0,1,0,0,0,1,0,0,0,0,1,0
0.75,1,0.141176471,0,1,1,0,1,0,1,0.666169154,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.047058824,0,1,1,0,1,0,1,0.793532338,0,1,0,0,0,1,0,0,0,0,1,0
0,1,0.211764706,0,1,1,0,1,0,1,0.86318408,0.5,1,0,0,0,1,0,0,0,0,0,1
0.25,1,0.305882353,0,1,1,0,1,0,1,0.752238806,0.25,1,0,0,0,1,0,0,0,1,0,0
0,1,0.258823529,0,0,0,0,1,0,1,0.654228856,0.5,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0.211764706,0,0,0,0,1,0,0,0.6,0.5,1,0,0,0,1,0,0,0,0,1,0
0,0,0.223529412,0,0,0,0,1,0,1,0.069154229,0.5,1,0,0,1,0,0,0,0,0,0,1
0,1,0.223529412,0,0,0,1,1,0,0,0.365671642,0,1,1,0,1,0,0,0,0,0,1,0
0,1,0.317647059,0,0,0,0,1,0,1,0.759701493,0,1,0,0,0,1,0,0,0,0,0,1
0.75,1,0.270588235,0,1,1,0,1,0,1,0.851741294,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.341176471,0,1,1,0,1,0,1,0.866169154,0.5,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.270588235,0,1,0,0,1,0,1,0.703482587,0.25,1,0,0,0,1,0,0,0,1,0,0
1,1,0.152941176,0,1,1,1,1,0.5,1,0.921393035,0,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0.294117647,0,0,0,0,0,0,0,0.18159204,0,1,0,0,1,0,0,0,0,1,0,0
0.25,1,0.247058824,0,0,0,0,1,0,1,0.758208955,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.352941176,0,1,0,0,1,0,1,0.719900498,0.25,1,0,0,0,1,0,0,0,0,0,1
0,1,0.129411765,0,0,0,0,0,0,1,0.682587065,0,1,1,0,0,1,0,0,0,0,0,0
0.25,1,0.070588235,0,0,1,0,1,0,1,0.8039801,0,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0.047058824,0,0,1,0,1,0,1,0.772636816,0,1,1,0,0,1,0,0,0,0,1,0
0.75,1,0.129411765,0,1,0,1,1,0,1,0.764179104,0.25,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.270588235,1,0,1,0,1,0,1,0.855223881,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.258823529,0,0,0,0,1,0,1,0.765174129,0.25,1,0,0,0,1,0,0,0,0,0,0
0.5,0,0.070588235,0,0,0,0,1,0,1,0.709452736,0,1,0,1,0,1,0,0,0,0,0,0
0.75,0,0.341176471,1,0,0,0,1,0,0,0.664179104,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.341176471,0,1,0,0,1,0,1,0.7960199,0.5,1,0,0,0,1,0,0,0,0,0,0
0,0,0.105882353,0,0,0,0,1,0,1,0.074129353,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0.070588235,0,1,0,0,1,0,1,0.578606965,0.25,1,0,1,0,1,0,0,0,0,0,0
0.25,0,0.211764706,1,0,0,0,1,0,0,0.216915423,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0.058823529,0,1,0,0,1,0,1,0.544776119,0,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0.023529412,0,1,1,0,1,0,1,0.652736318,0.25,1,1,0,0,1,0,0,0,0,0,0
0,0,0.294117647,0,0,0,0,1,0,1,0.521393035,0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.305882353,1,1,0,0,0,0,1,0.763681592,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.2,0,0,1,1,0,0.5,1,0.873134328,0.5,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0.352941176,0,0,0,0,1,0,1,0.564179104,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.223529412,0,0,0,1,1,0,1,0.308457711,0.5,1,1,0,1,0,0,0,0,0,0,0
0,1,0.035294118,0,0,1,0,1,0,1,0.832835821,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.258823529,0,0,0,0,1,0,1,0.753731343,0,1,0,0,0,1,0,0,0,0,0,1
0.75,1,0.105882353,1,0,0,0,1,0,1,0.589552239,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.141176471,0,0,0,0,1,0,1,0.558706468,0.25,1,0,0,0,1,0,0,0,0,0,1
0.75,1,0.223529412,0,0,1,0,1,0,1,0.813930348,0,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0.035294118,1,0,0,0,1,0,0,0.831840796,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.211764706,0,0,0,0,1,0,0,0.067661692,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0.211764706,0,0,0,0,1,0,1,0.56318408,0.25,1,0,1,0,1,0,0,0,0,0,1
0.5,1,0.141176471,0,1,1,0,1,0,1,0.860696517,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.270588235,0,0,0,0,0,0,1,0.611940299,0.5,1,0,0,0,1,0,0,0,0,0,1
0,1,0.223529412,0,1,0,0,1,0,1,0.815422886,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.294117647,0,1,1,1,1,0.5,0,0.921890547,0.5,1,1,0,0,1,0,0,0,0,0,0
0,1,0.152941176,0,0,0,0,0,0,1,0.579104478,0.5,1,0,0,0,1,0,0,0,0,0,0
0,1,0.211764706,0,1,0,0,1,0,1,0.726865672,0.25,1,0,0,0,1,0,0,0,0,0,0
0,0,0.070588235,0,0,1,0,1,0,1,0.771144279,0.5,1,0,0,0,1,0,0,0,0,0,1
0.25,1,0.058823529,0,1,0,0,1,0,1,0.628855721,0.5,1,0,0,0,1,0,0,0,0,0,0
0,1,0.094117647,0,0,1,0,1,0,0,0.724378109,0.25,1,0,0,0,1,0,0,0,0,0,1
0,1,0.211764706,0,0,1,0,1,0,0,0.606467662,0.5,1,0,0,0,1,0,0,0,0,0,1
0,1,0.117647059,0,0,0,0,1,0,1,0.557711443,0.5,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.035294118,0,0,1,0,1,0,0,0.819402985,0,1,0,0,0,1,0,0,1,0,0,0
1,0,0.282352941,1,1,0,1,1,1,1,0.516915423,0,1,1,0,1,0,0,0,1,0,0,0
0,0,0.247058824,0,0,0,0,1,0,0,0.52238806,0.25,1,0,0,0,1,0,0,0,0,0,1
0.5,0,0.047058824,1,1,0,0,1,0,1,0.606467662,0,1,1,0,0,1,0,0,1,0,0,0
0,0,0.094117647,0,0,1,0,1,0,1,0.664179104,0.25,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0.047058824,0,0,0,0,1,0,1,0.73880597,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.317647059,0,0,0,0,1,0,0,0.564179104,0.25,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.247058824,1,0,0,0,1,0,1,0.801492537,0.25,1,0,0,0,1,0,0,1,0,0,0
0.5,0,0.294117647,0,0,0,0,1,0,1,0.617412935,0,1,1,0,0,1,0,0,0,0,0,0
1,1,0.282352941,0,1,0,0,0,0,1,0.618905473,0.25,1,1,0,0,1,0,0,0,0,0,0
0,0,0.294117647,0,1,0,0,1,0,1,0.656218905,0.25,1,0,0,0,1,0,0,0,0,0,0
0,1,0.047058824,0,0,1,0,1,0,1,0.702487562,0.5,1,0,0,0,1,0,0,0,0,0,0
0,0,0.352941176,0,0,0,0,1,0,0,0.070149254,0.5,1,0,0,1,0,0,0,0,0,0,0
0,1,0.317647059,0,0,1,0,1,0,0,0.826865672,0.5,1,0,0,0,1,0,0,0,0,0,0
0,1,0.023529412,0,1,1,0,1,0,1,0.872139303,0.25,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0.305882353,0,1,1,0,1,0,1,0.843283582,0,1,0,0,0,1,0,0,1,0,0,0
0,1,0.294117647,0,0,0,0,1,0,1,0.634328358,0.25,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0.152941176,1,0,1,0,1,0,1,0.825870647,0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.035294118,0,1,0,0,1,0,1,0.708955224,0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.270588235,0,0,0,0,0,0,1,0.558706468,0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.176470588,0,0,0,1,1,0,0,0.810945274,0.25,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.329411765,0,1,1,1,1,0.5,1,0.932338308,0.5,1,0,0,0,1,0,0,1,0,0,0
0.25,0,0.282352941,0,1,0,0,1,0,1,0.206467662,0,1,0,1,1,0,0,0,0,0,0,0
0.75,1,0.047058824,0,1,0,0,0,0,1,0.694527363,0.5,1,0,0,0,1,0,0,1,0,0,0
0,1,0.352941176,0,0,0,0,1,0,1,0.565174129,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.129411765,0,0,0,0,0,0,1,0.55920398,0.25,1,0,0,0,1,0,0,0,0,0,0
0,1,0.270588235,0,0,0,0,1,0,1,0.572139303,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.094117647,0,0,0,0,0,0,1,0.558706468,0.25,1,0,1,0,1,0,0,0,0,0,0
1,1,0.141176471,1,1,1,1,1,1,1,0.777114428,0.75,0,1,0,0,1,0,0,0,0,0,0
0,0,0.129411765,0,0,1,0,0,0.5,1,0.768656716,1,0,1,0,0,1,0,0,0,0,0,1
0,0,0.141176471,0,0,0,0,1,0.5,0,0.268656716,0.5,0,0,0,1,0,0,0,0,0,0,1
0.5,1,0.305882353,0,1,0,0,1,0.5,1,0.71641791,0.75,0,0,0,0,1,0,0,1,0,0,0
0.25,1,0.023529412,1,0,0,1,1,0.5,1,0.509950249,0.75,0,1,0,1,0,0,0,0,0,0,0
1,0,0.188235294,1,1,1,1,1,0.5,1,0.56318408,0.5,0,1,0,0,0,0,0,1,0,0,0
1,1,0.105882353,0,1,1,1,1,0.5,1,0.897512438,1,0,0,0,0,1,0,0,0,0,0,0
1,1,0.117647059,1,0,1,1,1,1,1,0.928855721,0.75,0,0,0,0,1,0,0,1,0,0,0
0.75,1,0.341176471,1,1,1,0,1,0.5,0,0.917910448,0.75,0,0,0,0,1,0,0,0,0,0,0
0.5,0,0.058823529,1,1,0,0,1,0.5,1,0.562189055,0.75,0,0,0,1,0,0,0,0,0,0,0
0,0,0.023529412,0,0,0,1,1,0.5,0,0.561691542,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0.105882353,0,1,1,0,1,0.5,0,0.271641791,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0.235294118,1,1,0,0,1,0.5,1,0.380099502,0.5,0,0,0,1,0,0,1,0,0,0,0
1,1,0.070588235,1,1,1,1,1,1,1,0.694527363,0.5,0,1,0,1,0,0,1,0,0,0,0
1,1,0,0,0,0,0,0,1,0,0.056716418,0.5,0,0,0,0,0,1,1,0,0,0,0
0.25,1,0.023529412,0,0,0,0,1,0.5,0,0.682089552,0.5,0,0,0,0,1,0,0,0,0,0,0
1,0,0.294117647,1,1,1,0,1,0.5,0,0.757711443,0.75,0,0,0,0,1,0,0,0,0,0,0
